category,name,price,serves,url,id,nutrition_json
Meat & Seafood,Uncured Pastrami,6.99,4,https://www.traderjoes.com/home/products/pdp/uncured-pastrami-086861,086861,"{""serving_size"": ""2oz(56g)"", ""calories"": ""70"", ""total_fat"": ""2.0 g"", ""total_fat_dv"": ""3%"", ""saturated_fat"": ""1.0 g"", ""saturated_fat_dv"": ""5%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""30 mg"", ""cholesterol_dv"": ""10%"", ""sodium"": ""440 mg"", ""sodium_dv"": ""19%"", ""total_carbohydrate"": ""2 g"", ""total_carbohydrate_dv"": ""1%"", ""dietary_fiber"": ""Less than 1 g"", ""dietary_fiber_dv"": ""2%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""1%"", ""protein"": ""12 g"", ""vitamin_d"": ""0.0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""20 mg"", ""calcium_dv"": ""2%"", ""iron"": ""1.1 mg"", ""iron_dv"": ""6%"", ""potassium"": ""460 mg"", ""potassium_dv"": ""10%""}"
Meat & Seafood,Organic Uncured Grass Fed Beef Hot Dogs,5.99,6,https://www.traderjoes.com/home/products/pdp/organic-uncured-grass-fed-beef-hot-dogs-076253,076253,"{""serving_size"": ""1 hot dog(47g)"", ""calories"": ""110"", ""total_fat"": ""10 g"", ""total_fat_dv"": ""13%"", ""saturated_fat"": ""4.5 g"", ""saturated_fat_dv"": ""23%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""20 mg"", ""cholesterol_dv"": ""7%"", ""sodium"": ""400 mg"", ""sodium_dv"": ""17%"", ""total_carbohydrate"": ""less than 1 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""6 g"", ""vitamin_d"": ""0.3 mcg"", ""vitamin_d_dv"": ""2%"", ""calcium"": ""10 mg"", ""calcium_dv"": ""0%"", ""iron"": ""0.7 mg"", ""iron_dv"": ""4%"", ""potassium"": ""220 mg"", ""potassium_dv"": ""4%""}"
Meat & Seafood,Frick's Uncured Carver Ham,6.49,,https://www.traderjoes.com/home/products/pdp/fricks-uncured-carver-ham-080402,080402,
Meat & Seafood,Spanish Inspired Charcuteria,5.99,2,https://www.traderjoes.com/home/products/pdp/spanish-inspired-charcuteria-078733,078733,"{""serving_size"": ""7 slices(30g)"", ""calories"": ""60"", ""total_fat"": ""3g"", ""total_fat_dv"": ""4%"", ""saturated_fat"": ""1g"", ""saturated_fat_dv"": ""5%"", ""trans_fat"": ""0g"", ""cholesterol"": ""25mg"", ""cholesterol_dv"": ""8%"", ""sodium"": ""320mg"", ""sodium_dv"": ""14%"", ""total_carbohydrate"": ""0g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0g"", ""total_sugars"": ""0g"", ""includes_added_sugars"": ""0g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""8g"", ""vitamin_d"": ""0mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""10mg"", ""calcium_dv"": ""0%"", ""iron"": ""0.4mg"", ""iron_dv"": ""2%"", ""potassium"": ""110mg"", ""potassium_dv"": ""2%""}"
Meat & Seafood,Organic Free Range Boneless Skinless Thin Sliced Chicken Breast Fillets,7.99,,https://www.traderjoes.com/home/products/pdp/organic-free-range-boneless-skinless-thin-sliced-chicken-breast-fillets-077563,077563,"{""serving_size"": ""4 oz. raw(112g)"", ""calories"": ""130"", ""total_fat"": ""3.0 g"", ""total_fat_dv"": ""4%"", ""saturated_fat"": ""0.5 g"", ""saturated_fat_dv"": ""3%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""80 mg"", ""cholesterol_dv"": ""27%"", ""sodium"": ""50 mg"", ""sodium_dv"": ""2%"", ""total_carbohydrate"": ""0 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""25 g"", ""vitamin_d"": ""0.0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""10 mg"", ""calcium_dv"": ""0%"", ""iron"": ""0.4 mg"", ""iron_dv"": ""2%"", ""potassium"": ""370 mg"", ""potassium_dv"": ""8%""}"
Meat & Seafood,Ground Beef 80% lean /20% fat,6.49,4,https://www.traderjoes.com/home/products/pdp/ground-beef-80-lean-20-fat-091082,091082,"{""serving_size"": ""4 oz(113g)"", ""calories"": ""290"", ""total_fat"": ""23 g"", ""total_fat_dv"": ""35%"", ""saturated_fat"": ""9 g"", ""saturated_fat_dv"": ""43%"", ""trans_fat"": ""1.5 g"", ""cholesterol"": ""80 mg"", ""cholesterol_dv"": ""27%"", ""sodium"": ""80 mg"", ""sodium_dv"": ""28%"", ""total_carbohydrate"": ""0 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""19 g"", ""vitamin_d"": ""0.1 mcg"", ""calcium"": ""20 mg"", ""calcium_dv"": ""2%"", ""iron"": ""2.2 mg"", ""iron_dv"": ""15%"", ""potassium"": ""310 mg""}"
Meat & Seafood,Uncured Dry Rubbed Sliced Bacon,5.99,7,https://www.traderjoes.com/home/products/pdp/uncured-dry-rubbed-sliced-bacon-055478,055478,"{""serving_size"": ""2 pan fried slices(12g)"", ""calories"": ""60"", ""total_fat"": ""3 g"", ""total_fat_dv"": ""5%"", ""saturated_fat"": ""1.5 g"", ""saturated_fat_dv"": ""8%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""10 mg"", ""cholesterol_dv"": ""3%"", ""sodium"": ""220 mg"", ""sodium_dv"": ""9%"", ""total_carbohydrate"": ""0 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""sugars"": ""0 g"", ""protein"": ""4 g""}"
Meat & Seafood,Argentinian Red Shrimp with Ginger Garlic Butter,7.99,1,https://www.traderjoes.com/home/products/pdp/argentinian-red-shrimp-with-ginger-garlic-butter-070359,070359,"{""serving_size"": ""1 package(255g)"", ""calories"": ""160"", ""total_fat"": ""7 g"", ""total_fat_dv"": ""9%"", ""saturated_fat"": ""4.5 g"", ""saturated_fat_dv"": ""23%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""190 mg"", ""cholesterol_dv"": ""63%"", ""sodium"": ""200 mg"", ""sodium_dv"": ""9%"", ""total_carbohydrate"": ""2 g"", ""total_carbohydrate_dv"": ""1%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""less than 1 g"", ""includes_added_sugars"": ""less than 1g Added Sugars"", ""includes_added_sugars_dv"": ""1%"", ""protein"": ""21 g"", ""vitamin_d"": ""0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""50 mg"", ""calcium_dv"": ""4%"", ""iron"": ""0.5 mg"", ""iron_dv"": ""2%"", ""potassium"": ""290 mg"", ""potassium_dv"": ""6%""}"
Meat & Seafood,Sun-Dried Tomato & Basil Chicken Tenders,7.49,,https://www.traderjoes.com/home/products/pdp/sun-dried-tomato-basil-chicken-tenders-098648,098648,"{""serving_size"": ""4 oz(113g)"", ""calories"": ""150"", ""total_fat"": ""2.0 g"", ""total_fat_dv"": ""3%"", ""saturated_fat"": ""0.5 g"", ""saturated_fat_dv"": ""3%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""70 mg"", ""cholesterol_dv"": ""23%"", ""sodium"": ""810 mg"", ""sodium_dv"": ""34%"", ""total_carbohydrate"": ""8 g"", ""total_carbohydrate_dv"": ""3%"", ""fiber"": ""1 g"", ""fiber_dv"": ""4%"", ""sugars"": ""2 g"", ""protein"": ""24 g""}"
Meat & Seafood,Spatchcocked Lemon Rosemary Chicken,5.99,,https://www.traderjoes.com/home/products/pdp/spatchcocked-lemon-rosemary-chicken-056660,056660,"{""serving_size"": ""4 oz(112g)"", ""calories"": ""230"", ""total_fat"": ""18 g"", ""total_fat_dv"": ""23%"", ""saturated_fat"": ""4.5 g"", ""saturated_fat_dv"": ""23%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""70 mg"", ""cholesterol_dv"": ""23%"", ""sodium"": ""380 mg"", ""sodium_dv"": ""17%"", ""total_carbohydrate"": ""1 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""less than 1 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""17 g"", ""vitamin_d"": ""0.2 mcg"", ""vitamin_d_dv"": ""2%"", ""calcium"": ""10 mg"", ""calcium_dv"": ""0%"", ""iron"": ""0.7 mg"", ""iron_dv"": ""4%"", ""potassium"": ""180 mg"", ""potassium_dv"": ""4%""}"
Meat & Seafood,All Natural Ground Chicken,4.49,4,https://www.traderjoes.com/home/products/pdp/all-natural-ground-chicken-055562,055562,"{""serving_size"": ""4 oz(112g)"", ""calories"": ""170"", ""total_fat"": ""9 g"", ""total_fat_dv"": ""14%"", ""saturated_fat"": ""2.5 g"", ""saturated_fat_dv"": ""13%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""105 mg"", ""cholesterol_dv"": ""35%"", ""sodium"": ""130 mg"", ""sodium_dv"": ""5%"", ""total_carbohydrate"": ""0 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""sugars"": ""0 g"", ""protein"": ""22 g""}"
Meat & Seafood,Wild Caught Cod Fillets,10.99,,https://www.traderjoes.com/home/products/pdp/wild-caught-cod-fillets-074137,074137,
Meat & Seafood,Choice Premium Angus Beef Flank Steak,16.99,,https://www.traderjoes.com/home/products/pdp/choice-premium-angus-beef-flank-steak-056218,056218,"{""serving_size"": ""4oz(112g)"", ""calories"": ""200"", ""total_fat"": ""10g"", ""total_fat_dv"": ""15%"", ""saturated_fat"": ""4.5g"", ""saturated_fat_dv"": ""23%"", ""trans_fat"": ""0.5g"", ""cholesterol"": ""55mg"", ""cholesterol_dv"": ""18%"", ""sodium"": ""70mg"", ""sodium_dv"": ""3%"", ""potassium"": ""360mg"", ""potassium_dv"": ""10%"", ""total_carbohydrate"": ""0g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0g"", ""dietary_fiber_dv"": ""0%"", ""sugars"": ""0g"", ""protein"": ""24g""}"
Meat & Seafood,Wild Raw Argentinian Red Shrimp,11.99,4,https://www.traderjoes.com/home/products/pdp/wild-raw-argentinian-red-shrimp-071696,071696,"{""serving_size"": ""about 6 frozen shrimp(113g)"", ""calories"": ""60"", ""total_fat"": ""0.5 g"", ""total_fat_dv"": ""1%"", ""saturated_fat"": ""0 g"", ""saturated_fat_dv"": ""0%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""130 mg"", ""cholesterol_dv"": ""43%"", ""sodium"": ""320 mg"", ""sodium_dv"": ""14%"", ""total_carbohydrate"": ""0 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""14 g"", ""vitamin_d"": ""0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""40 mg"", ""calcium_dv"": ""4%"", ""iron"": ""0.2 mg"", ""iron_dv"": ""2%"", ""potassium"": ""180 mg"", ""potassium_dv"": ""4%""}"
Meat & Seafood,Organic Silken Tofu,2.49,5,https://www.traderjoes.com/home/products/pdp/organic-silken-tofu-080590,080590,"{""serving_size"": ""3 oz(85g / about 1/5 package)"", ""calories"": ""40"", ""total_fat"": ""2.0 g"", ""total_fat_dv"": ""3%"", ""saturated_fat"": ""0 g"", ""saturated_fat_dv"": ""0%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""0 mg"", ""cholesterol_dv"": ""0%"", ""sodium"": ""5 mg"", ""sodium_dv"": ""0%"", ""total_carbohydrate"": ""2 g"", ""total_carbohydrate_dv"": ""1%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""less than 1g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""4 g"", ""vitamin_d"": ""0.0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""70 mg"", ""calcium_dv"": ""6%"", ""iron"": ""0.6 mg"", ""iron_dv"": ""4%"", ""potassium"": ""190 mg"", ""potassium_dv"": ""4%""}"
Meat & Seafood,Sliced Calabrese Uncured Salami,3.49,5,https://www.traderjoes.com/home/products/pdp/sliced-calabrese-uncured-salami-081864,081864,"{""serving_size"": ""7 slices(28g)"", ""calories"": ""90"", ""total_fat"": ""7 g"", ""total_fat_dv"": ""9%"", ""saturated_fat"": ""2.5 g"", ""saturated_fat_dv"": ""13%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""25 mg"", ""cholesterol_dv"": ""8%"", ""sodium"": ""460 mg"", ""sodium_dv"": ""20%"", ""total_carbohydrate"": ""less than 1g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""7 g"", ""vitamin_d"": ""0.2 mcg"", ""vitamin_d_dv"": ""2%"", ""calcium"": ""0 mg"", ""calcium_dv"": ""0%"", ""iron"": ""0.4 mg"", ""iron_dv"": ""2%"", ""potassium"": ""160 mg"", ""potassium_dv"": ""4%""}"
Meat & Seafood,Organic Sweet Italian Chicken Sausage,5.99,5,https://www.traderjoes.com/home/products/pdp/organic-sweet-italian-chicken-sausage-060335,060335,"{""serving_size"": ""1 sausage(68g)"", ""calories"": ""110"", ""calories_from_fat"": ""60 kcal"", ""total_fat"": ""6 g"", ""total_fat_dv"": ""9%"", ""saturated_fat"": ""1.5 g"", ""saturated_fat_dv"": ""8%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""60 mg"", ""cholesterol_dv"": ""20%"", ""sodium"": ""410 mg"", ""sodium_dv"": ""17%"", ""total_carbohydrate"": ""1 g"", ""total_carbohydrate_dv"": ""0%"", ""fiber"": ""0 g"", ""fiber_dv"": ""0%"", ""sugars"": ""0 g"", ""protein"": ""12 g"", ""vitamin_a"": ""153.83572 IU"", ""vitamin_a_dv"": ""4%"", ""vitamin_c"": ""1.224 mg"", ""vitamin_c_dv"": ""2%"", ""calcium"": ""13.192 mg"", ""calcium_dv"": ""0%"", ""iron"": ""0.5916 mg"", ""iron_dv"": ""4%""}"
Meat & Seafood,Chicken Meatballs,3.99,4,https://www.traderjoes.com/home/products/pdp/chicken-meatballs-074578,074578,"{""serving_size"": ""4 Meatballs(85g)"", ""calories"": ""150"", ""total_fat"": ""9 g"", ""total_fat_dv"": ""12%"", ""saturated_fat"": ""2.0 g"", ""saturated_fat_dv"": ""10%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""80 mg"", ""cholesterol_dv"": ""27%"", ""sodium"": ""300 mg"", ""sodium_dv"": ""13%"", ""total_carbohydrate"": ""2 g"", ""total_carbohydrate_dv"": ""1%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""16 g"", ""vitamin_d"": ""0.0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""20 mg"", ""calcium_dv"": ""2%"", ""iron"": ""1.3 mg"", ""iron_dv"": ""8%"", ""potassium"": ""480 mg"", ""potassium_dv"": ""10%""}"
Meat & Seafood,All Natural Fully Cooked Maple Chicken Breakfast Sausage,4.69,6,https://www.traderjoes.com/home/products/pdp/all-natural-fully-cooked-maple-chicken-breakfast-sausage-053893,053893,"{""serving_size"": ""2 links(57g)"", ""calories"": ""90"", ""total_fat"": ""4 g"", ""total_fat_dv"": ""6%"", ""saturated_fat"": ""1 g"", ""saturated_fat_dv"": ""5%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""50 mg"", ""cholesterol_dv"": ""17%"", ""sodium"": ""430 mg"", ""sodium_dv"": ""18%"", ""total_carbohydrate"": ""3 g"", ""total_carbohydrate_dv"": ""1%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""sugars"": ""3 g"", ""protein"": ""10 g""}"
Meat & Seafood,Seasoned Lamb Shoulder Rack,11.99,,https://www.traderjoes.com/home/products/pdp/seasoned-lamb-shoulder-rack-080967,080967,"{""serving_size"": ""4 oz(112g)"", ""calories"": ""290"", ""total_fat"": ""23 g"", ""total_fat_dv"": ""29%"", ""saturated_fat"": ""11 g"", ""saturated_fat_dv"": ""55%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""70 mg"", ""cholesterol_dv"": ""23%"", ""sodium"": ""640 mg"", ""sodium_dv"": ""28%"", ""total_carbohydrate"": ""less than 1g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""18 g"", ""vitamin_d"": ""0.0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""40 mg"", ""calcium_dv"": ""4%"", ""iron"": ""1.9 mg"", ""iron_dv"": ""10%"", ""potassium"": ""310 mg"", ""potassium_dv"": ""6%""}"
Meat & Seafood,Pesto Chicken Breast,8.99,,https://www.traderjoes.com/home/products/pdp/pesto-chicken-breast-093617,093617,
Meat & Seafood,Carne Asada Autentica,11.99,,https://www.traderjoes.com/home/products/pdp/carne-asada-autentica-081909,081909,
Meat & Seafood,Unexpected Cheddar Chicken Sausage,4.49,4,https://www.traderjoes.com/home/products/pdp/unexpected-cheddar-chicken-sausage-074048,074048,"{""serving_size"": ""1 link(85g)"", ""calories"": ""160"", ""total_fat"": ""9 g"", ""total_fat_dv"": ""12%"", ""saturated_fat"": ""2.5 g"", ""saturated_fat_dv"": ""13%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""75 mg"", ""cholesterol_dv"": ""25%"", ""sodium"": ""700 mg"", ""sodium_dv"": ""30%"", ""total_carbohydrate"": ""3 g"", ""total_carbohydrate_dv"": ""1%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""1 g"", ""includes_added_sugars"": ""less than 1g Added Sugars"", ""includes_added_sugars_dv"": ""2%"", ""protein"": ""16 g"", ""vitamin_d"": ""0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""50 mg"", ""calcium_dv"": ""4%"", ""iron"": ""0.9 mg"", ""iron_dv"": ""6%"", ""potassium"": ""190 mg"", ""potassium_dv"": ""4%""}"
Meat & Seafood,Beef Rib Eye Steak,17.99,,https://www.traderjoes.com/home/products/pdp/beef-rib-eye-steak-056225,056225,"{""serving_size"": ""4 oz(112g)"", ""calories"": ""270"", ""total_fat"": ""21g"", ""total_fat_dv"": ""32%"", ""saturated_fat"": ""9g"", ""saturated_fat_dv"": ""45%"", ""trans_fat"": ""1g"", ""cholesterol"": ""80mg"", ""cholesterol_dv"": ""27%"", ""sodium"": ""60mg"", ""sodium_dv"": ""3%"", ""potassium"": ""260mg"", ""potassium_dv"": ""7%"", ""total_carbohydrate"": ""0g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0g"", ""dietary_fiber_dv"": ""0%"", ""sugars"": ""0g"", ""protein"": ""21g""}"
Meat & Seafood,Chilean Hake Fillets,4.99,,https://www.traderjoes.com/home/products/pdp/chilean-hake-fillets-074453,074453,"{""serving_size"": ""4 oz(112g)"", ""calories"": ""100"", ""total_fat"": ""1.5 g"", ""total_fat_dv"": ""2%"", ""saturated_fat"": ""0 g"", ""saturated_fat_dv"": ""0%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""55 mg"", ""cholesterol_dv"": ""18%"", ""sodium"": ""80 mg"", ""sodium_dv"": ""3%"", ""total_carbohydrate"": ""0 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""20 g"", ""vitamin_d"": ""0.0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""50 mg"", ""calcium_dv"": ""4%"", ""iron"": ""0.4 mg"", ""iron_dv"": ""2%"", ""potassium"": ""280 mg"", ""potassium_dv"": ""6%""}"
Meat & Seafood,Uncured Turkey Bacon,3.99,8,https://www.traderjoes.com/home/products/pdp/uncured-turkey-bacon-091708,091708,"{""serving_size"": ""1 slice(28g)"", ""calories"": ""35"", ""total_fat"": ""1g"", ""total_fat_dv"": ""1%"", ""saturated_fat"": ""0g"", ""saturated_fat_dv"": ""0%"", ""trans_fat"": ""0g"", ""cholesterol"": ""25mg"", ""cholesterol_dv"": ""8%"", ""sodium"": ""180mg"", ""sodium_dv"": ""8%"", ""total_carbohydrate"": ""0g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0g"", ""dietary_fiber_dv"": ""0%"", ""sugars"": ""0g"", ""sugars_dv"": ""0%"", ""protein"": ""6g""}"
Meat & Seafood,Organic Chicken Nuggets,4.99,4.5,https://www.traderjoes.com/home/products/pdp/organic-chicken-nuggets-067594,067594,"{""serving_size"": ""4 pieces(79g)"", ""calories"": ""180"", ""total_fat"": ""10 g"", ""total_fat_dv"": ""13%"", ""saturated_fat"": ""3 g"", ""saturated_fat_dv"": ""15%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""30 mg"", ""cholesterol_dv"": ""10%"", ""sodium"": ""450 mg"", ""sodium_dv"": ""20%"", ""total_carbohydrate"": ""13 g"", ""total_carbohydrate_dv"": ""5%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""less than 1 g"", ""includes_added_sugars"": ""less than 1 g Added Sugars"", ""includes_added_sugars_dv"": ""2%"", ""protein"": ""10 g"", ""vitamin_d"": ""0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""20 mg"", ""calcium_dv"": ""2%"", ""iron"": ""0.7 mg"", ""iron_dv"": ""4%"", ""potassium"": ""320 mg"", ""potassium_dv"": ""6%""}"
Meat & Seafood,Fresh Atlantic Salmon Boneless Fillet,9.99,,https://www.traderjoes.com/home/products/pdp/fresh-atlantic-salmon-boneless-fillet-037855,037855,
Meat & Seafood,Gyro Slices,4.69,4,https://www.traderjoes.com/home/products/pdp/gyro-slices-055277,055277,"{""serving_size"": ""2 oz(57g)"", ""calories"": ""190"", ""total_fat"": ""11 g"", ""total_fat_dv"": ""14%"", ""saturated_fat"": ""3.5 g"", ""saturated_fat_dv"": ""18%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""20 mg"", ""cholesterol_dv"": ""7%"", ""sodium"": ""320 mg"", ""sodium_dv"": ""14%"", ""total_carbohydrate"": ""6 g"", ""total_carbohydrate_dv"": ""2%"", ""fiber"": ""less than 1 g"", ""fiber_dv"": ""2%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""14 g"", ""vitamin_d"": ""0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""20 mg"", ""calcium_dv"": ""2%"", ""iron"": ""1.1 mg"", ""iron_dv"": ""6%"", ""potassium"": ""130 mg"", ""potassium_dv"": ""2%""}"
Meat & Seafood,Spicy Jalapeño Chicken Sausage,4.29,5,https://www.traderjoes.com/home/products/pdp/spicy-jalapeno-chicken-sausage-028285,028285,"{""serving_size"": ""1 link(68g)"", ""calories"": ""100"", ""total_fat"": ""6 g"", ""total_fat_dv"": ""9%"", ""saturated_fat"": ""2 g"", ""saturated_fat_dv"": ""10%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""55 mg"", ""cholesterol_dv"": ""18%"", ""sodium"": ""400 mg"", ""sodium_dv"": ""17%"", ""total_carbohydrate"": ""2 g"", ""total_carbohydrate_dv"": ""1%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0g Added Sugars"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""11 g""}"
Meat & Seafood,Sweet Italian Chicken Sausage,6.49,5,https://www.traderjoes.com/home/products/pdp/sweet-italian-chicken-sausage-075087,075087,"{""serving_size"": ""1 link(90g)"", ""calories"": ""110"", ""total_fat"": ""3.5 g"", ""total_fat_dv"": ""4%"", ""saturated_fat"": ""1.0 g"", ""saturated_fat_dv"": ""5%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""80 mg"", ""cholesterol_dv"": ""27%"", ""sodium"": ""490 mg"", ""sodium_dv"": ""21%"", ""total_carbohydrate"": ""1 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""0 g"", ""dietary_fiber_dv"": ""0%"", ""total_sugars"": ""1 g"", ""includes_added_sugars"": ""1 g Added Sugars"", ""includes_added_sugars_dv"": ""2%"", ""protein"": ""17 g"", ""vitamin_d"": ""0.0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""60 mg"", ""calcium_dv"": ""4%"", ""iron"": ""0.8 mg"", ""iron_dv"": ""4%"", ""potassium"": ""490 mg"", ""potassium_dv"": ""10%""}"
Meat & Seafood,Salame di Parma Mild Salami,5.99,4,https://www.traderjoes.com/home/products/pdp/salame-di-parma-mild-salami-058940,058940,"{""serving_size"": ""4 slices(28g/1oz)"", ""calories"": ""90"", ""total_fat"": ""6 g"", ""total_fat_dv"": ""8%"", ""saturated_fat"": ""2.5 g"", ""saturated_fat_dv"": ""13%"", ""trans_fat"": ""0 g"", ""cholesterol"": ""30 mg"", ""cholesterol_dv"": ""10%"", ""sodium"": ""480 mg"", ""sodium_dv"": ""21%"", ""total_carbohydrate"": ""Less than 1 g"", ""total_carbohydrate_dv"": ""0%"", ""dietary_fiber"": ""Less than 1 g"", ""dietary_fiber_dv"": ""2%"", ""total_sugars"": ""0 g"", ""includes_added_sugars"": ""0 g"", ""includes_added_sugars_dv"": ""0%"", ""protein"": ""8 g"", ""vitamin_d"": ""0 mcg"", ""vitamin_d_dv"": ""0%"", ""calcium"": ""10 mg"", ""calcium_dv"": ""0%"", ""iron"": ""0.4 mg"", ""iron_dv"": ""2%"", ""potassium"": ""130 mg"", ""potassium_dv"": ""2%""}"
